,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Order Code,Order Date,Customer Name ,Address,City,State,Customer Type,Medical Sales Reprensentative,Order Priority,Product Name,Product Category,Product Container,Ship Mode,Shipping Date,Cost_Price,Retal_Price,Profit_Margin3,Order Quantity,Sub Total,Discount %,Discount $,Order Total,Shipping Cost,Sub-Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7757-1,5/4/2019,Laxmi Kumar,"Willow Ridge Parkway, Building C, near Sunset Valley",Kolkata,Kolkata,Corporate,Arjun Desai,Critical,Catheters  ,Pharmaceuticals,Jumbo Pack,Regular Air,6/10/2019,3.47,$6.68,3.21,41,$142.27,8%,$11.38,$130.89,$1.50,$132.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7758-1,5/5/2019,Manish Yadav,"Redwood Grove Boulevard, Building E, opposite Oak Hill",Delhi,Delhi,Corporate,Anjali Mehta,Low,Syringes  ,Consumables,Large Pack,Regular Air,6/4/2019,10.07,$15.98,5.91,34,$342.38,10%,$34.24,$308.14,$4.00,$312.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7759-1,5/7/2019,Madhuri Sharma,"Cedar Street, Building F, near Pineview Park",Kolkata,Kolkata,Small Business,Aditi Kapoor,Not Specified,Hypodermic needles  ,Pharmaceuticals,Jumbo Pack,Regular Air,5/15/2019,4.79,$11.97,7.18,18,$86.22,8%,$6.90,$79.32,$5.81,$85.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7760-1,5/9/2019,Manoj Yadav,"Maple Avenue, Building B, by Riverbend Hill",Delhi,Delhi,Home Office,Aditi Kapoor,Critical,Adhesive bandages  ,Pharmaceuticals,Small pack,Express Air,6/28/2019,8.82,$20.99,12.17,8,$70.56,9%,$6.35,$64.21,$4.81,$69.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7761-1,5/9/2019,Maya Rathi,"Shady Grove Lane, Building D, near Sunset Ridge",Mumbai,Maharashtra,Consumer,Vikram Sharma,Critical,Gauze pads  ,Pharmaceuticals,Small pack,Regular Air,6/14/2019,1.09,$1.68,0.59,18,$19.62,6%,$1.18,$18.44,$1.00,$19.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7762-1,5/10/2019,Mihir Mehta,"Pine Ridge Avenue, Building C, by Oakwood Grove",Mumbai,Maharashtra,Corporate,Neha Gupta,Not Specified,Medical tapes  ,Medical equipment,Small pack,Regular Air,5/27/2019,54.52,$100.97,46.45,15,$817.80,10%,$81.78,$736.02,$7.18,$743.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7763-1,5/13/2019,Neelam Yadav,"Riverstone Parkway, Building E, near Green Valley",Kolkata,Kolkata,Home Office,Vikram Sharma,Medium,Cotton rolls  ,Consumables,Small pack,Express Air,6/9/2019,2.52,$4.00,1.48,19,$47.88,9%,$4.31,$43.57,$1.30,$44.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7764-1,5/14/2019,Nikhil Yadav,"Sunset Grove Road, Building A, by Pine Ridge",Delhi,Delhi,Home Office,Vikram Sharma,High,Alcohol swabs  ,Medical equipment,Medium pack,Regular Air,7/1/2019,13.88,$22.38,8.5,26,$360.88,10%,$36.09,$324.79,$15.10,$339.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7765-1,5/14/2019,Niraj Sharma,"Cedar Springs Boulevard, Building D, near Maple Hill",Mumbai,Maharashtra,Corporate,Simran Bansal,Not Specified,Sterile gloves  ,Consumables,Large Pack,Regular Air,7/7/2019,21.56,$36.55,14.99,45,$970.20,10%,$97.02,$873.18,$13.89,$887.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7766-1,5/15/2019,Nithya Yadav,"Willowpark Road, Building B, near Riverstone",Kolkata,Kolkata,Consumer,Aarav Patel,High,Surgical drapes  ,Pharmaceuticals,Jumbo Pack,Express Air,5/29/2019,19.78,$45.99,26.21,14,$276.92,2%,$5.54,$271.38,$4.99,$276.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7767-1,5/18/2019,Nupur Yadav,"Shady Lane Parkway, Building F, opposite Golden Ridge",Delhi,Delhi,Corporate,Simran Bansal,Not Specified,Face masks  ,Consumables,Large Pack,Regular Air,7/1/2019,54.29,$90.48,36.19,11,$597.19,4%,$23.89,$573.30,$19.99,$593.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7768-1,5/19/2019,Pallavi Rathi,"Maple Ridge Street, Building E, near Crystal Lake",Mumbai,Maharashtra,Home Office,Aarav Patel,High,PPE kits  ,Pharmaceuticals,Small pack,Regular Air,6/14/2019,9.91,$15.99,6.08,7,$69.37,3%,$2.08,$67.29,$11.28,$78.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7769-1,5/19/2019,Pankaj Sharma,"Pinecrest Boulevard, Building C, near Oak Valley",Kolkata,Kolkata,Home Office,Anjali Mehta,Not Specified,Caps and shoe covers  ,Medical equipment,Medium pack,Regular Air,5/30/2019,3.75,$7.08,3.33,29,$108.75,4%,$4.35,$104.40,$2.35,$106.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7770-1,5/20/2019,Poonam Kumar,"Riverfront Road, Building B, by Willowfield",Delhi,Delhi,Corporate,Arjun Desai,High,Thermometers  ,Consumables,Large Pack,Regular Air,7/5/2019,5.5,$12.22,6.72,35,$192.50,0%,$0.00,$192.50,$2.85,$195.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7771-1,5/20/2019,Pooja Sharma,"Pinecrest Road, Building A, near Blue River Park",Kolkata,Kolkata,Small Business,Karan Iyer,Not Specified,Test tubes  ,Pharmaceuticals,Jumbo Pack,Regular Air,5/30/2019,13.64,$20.98,7.34,47,$641.08,10%,$64.11,$576.97,$1.49,$578.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7772-1,5/21/2019,Pradeep Yadav,"Oak Ridge Avenue, Building C, next to Riverhill Mall",Kolkata,Kolkata,Consumer,Anjali Mehta,High,Blood collection bags  ,Consumables,Small pack,Regular Air,5/24/2019,3.42,$8.34,4.92,24,$82.08,10%,$8.21,$73.87,$2.64,$76.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7773-1,5/22/2019,Pranav Mehta,"Cedarwood Lane, Building D, by Sunset Valley",Delhi,Delhi,Small Business,Aarav Patel,Critical,Lancets  ,Pharmaceuticals,Medium pack,Express Air,5/29/2019,4.59,$7.28,2.69,2,$9.18,8%,$0.73,$8.45,$11.15,$19.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7774-1,5/22/2019,Prashant Yadav,"Willow Park Boulevard, Building E, near Forest Grove",Mumbai,Maharashtra,Corporate,Anjali Mehta,Critical,Wound dressings  ,Medical equipment,Large Pack,Regular Air,6/30/2019,1.18,$1.88,0.7,1,$1.18,5%,$0.06,$1.12,$1.49,$2.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7775-1,5/23/2019,Praveen Sharma,"Rosewood Crescent, Building C, near Maple Hill Park",Mumbai,Maharashtra,Home Office,Aarav Patel,Medium,Disinfectant solutions  ,Consumables,Jumbo Pack,Express Air,5/27/2019,6.4,$29.10,22.7,33,$211.20,1%,$2.11,$209.09,$4.00,$213.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7776-1,5/26/2019,Radhika Yadav,"Riverstone Parkway, Building D, near Sunset Lake",Kolkata,Kolkata,Small Business,Aditi Kapoor,Critical,Antibiotics  ,Pharmaceuticals,Jumbo Pack,Regular Air,6/9/2019,3.84,$6.30,2.46,42,$161.28,7%,$11.29,$149.99,$0.50,$150.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7777-1,5/27/2019,Rajeev Sharma,"Pinewood Drive, Building E, close to Riverbend Park",Delhi,Delhi,Home Office,Aarav Patel,Medium,Pain relievers  ,Pharmaceuticals,Jumbo Pack,Regular Air,6/27/2019,156.5,$300.97,144.47,14,"$2,191.00",10%,$219.10,"$1,971.90",$7.18,"$1,979.08",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7778-1,5/28/2019,Rakesh Yadav,"Cedar Valley Road, Building C, beside Green Meadow",Mumbai,Maharashtra,Corporate,Aditi Kapoor,Low,Antiseptic creams  ,Medical equipment,Medium pack,Regular Air,6/21/2019,2.29,$3.58,1.29,38,$87.02,6%,$5.22,$81.80,$1.63,$83.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7779-1,5/29/2019,Rama Yadav,"Maple Grove Street, Building B, near Oakwood Mall",Mumbai,Maharashtra,Home Office,Neha Gupta,High,IV fluids  ,Pharmaceuticals,Small pack,Express Air,6/18/2019,2.25,$3.69,1.44,35,$78.75,3%,$2.36,$76.39,$2.50,$78.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7780-1,5/29/2019,Ramesh Sharma,"Willowbrook Road, Building E, opposite Valley Springs",Kolkata,Kolkata,Small Business,Neha Gupta,Medium,Vaccines  ,Pharmaceuticals,Medium pack,Express Air,6/23/2019,12.39,$19.98,7.59,13,$161.07,10%,$16.11,$144.96,$5.77,$150.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7781-1,5/31/2019,Rashmi Yadav,"Redwood Crest Boulevard, Building D, near Birch Grove",Delhi,Delhi,Corporate,Karan Iyer,Medium,Anti-inflammatory drugs  ,Medical equipment,Jumbo Pack,Regular Air,7/11/2019,8.92,$29.74,20.82,14,$124.88,2%,$2.50,$122.38,$6.64,$129.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7782-1,5/31/2019,Ravi Mehta,"Shady Pines Drive, Building A, near Riverwalk Park",Mumbai,Maharashtra,Small Business,Aarav Patel,Not Specified,Insulin  ,Consumables,Jumbo Pack,Regular Air,7/11/2019,60.59,$100.98,40.39,33,"$1,999.47",5%,$99.97,"$1,899.50",$7.18,"$1,906.68",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7783-1,5/31/2019,Rekha Yadav,"Riverwood Avenue, Building F, by Pinecrest Mall",Kolkata,Kolkata,Consumer,Anjali Mehta,Low,Anticoagulants  ,Medical equipment,Large Pack,Regular Air,6/30/2019,3.48,$5.43,1.95,29,$100.92,7%,$7.06,$93.86,$0.95,$94.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7784-1,6/2/2019,Ritu Sharma,"Oak Valley Parkway, Building C, near Willowbrook Park",Delhi,Delhi,Small Business,Karan Iyer,Low,Anesthetics  ,Consumables,Jumbo Pack,Regular Air,7/31/2019,20.18,$35.41,15.23,38,$766.84,3%,$23.01,$743.83,$1.99,$745.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7785-1,6/4/2019,Rohit Yadav,"Cedar Ridge Drive, Building E, near Maple Woods",Mumbai,Maharashtra,Small Business,Sanjay Joshi,Not Specified,Sedatives  ,Pharmaceuticals,Small pack,Regular Air,6/22/2019,1.76,$3.38,1.62,34,$59.84,7%,$4.19,$55.65,$0.85,$56.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7786-1,6/5/2019,Saanvi Yadav,"Pine Springs Road, Building D, near Crystal Falls",Kolkata,Kolkata,Home Office,Aarav Patel,Critical,Oral rehydration salts  ,Consumables,Small pack,Express Air,7/2/2019,36.02,$58.10,22.08,10,$360.20,9%,$32.42,$327.78,$1.49,$329.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7787-1,6/5/2019,Sakshi Sharma,"Maple Ridge Parkway, Building C, near Valley Park",Delhi,Delhi,Corporate,Arjun Desai,Low,Antiviral drugs  ,Pharmaceuticals,Small pack,Regular Air,7/13/2019,156.5,$300.97,144.47,38,"$5,947.00",9%,$535.23,"$5,411.77",$7.18,"$5,418.95",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7788-1,6/6/2019,Sandeep Kumar,"Willow Springs Lane, Building E, opposite Sunset Hill",Mumbai,Maharashtra,Small Business,Karan Iyer,Medium,Antifungal creams  ,Pharmaceuticals,Jumbo Pack,Regular Air,6/25/2019,3.42,$8.34,4.92,30,$102.60,2%,$2.05,$100.55,$2.64,$103.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7789-1,6/7/2019,Sanjay Mehta,"Redwood Avenue, Building B, next to Pineview Park",Kolkata,Kolkata,Corporate,Rohit Singh,Not Specified,Blood pressure medications  ,Pharmaceuticals,Jumbo Pack,Regular Air,7/9/2019,60.59,$100.98,40.39,29,"$1,757.11",3%,$52.71,"$1,704.40",$7.18,"$1,711.58",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7790-1,6/9/2019,Sanjita Yadav,"Shady Grove Street, Building C, near Rivercrest",Delhi,Delhi,Corporate,Neha Gupta,Not Specified,Cholesterol-lowering drugs  ,Medical equipment,Medium pack,Regular Air,7/24/2019,178.83,$415.88,237.05,2,$357.66,7%,$25.04,$332.62,$11.37,$343.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7791-1,6/10/2019,Saurabh Yadav,"Cedarwood Avenue, Building F, by Mountain View",Mumbai,Maharashtra,Small Business,Neha Gupta,Medium,Emergency antidotes  ,Consumables,Small pack,Regular Air,7/10/2019,2.52,$4.00,1.48,39,$98.28,8%,$7.86,$90.42,$1.30,$91.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7792-1,6/11/2019,Shailendra Sharma,"Pinehurst Lane, Building E, near Willow Oaks",Kolkata,Kolkata,Consumer,Neha Gupta,Low,Stethoscopes  ,Medical equipment,Medium pack,Regular Air,8/10/2019,19.83,$30.98,11.15,49,$971.67,9%,$87.45,$884.22,$19.51,$903.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7793-1,6/15/2019,Shalini Yadav,"Maplewood Crescent, Building D, near Crystal Creek",Delhi,Delhi,Small Business,Pooja Nair,Medium,Reflex hammers  ,Consumables,Jumbo Pack,Regular Air,6/24/2019,156.5,$300.97,144.47,5,$782.50,7%,$54.78,$727.73,$7.18,$734.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7794-1,6/15/2019,Shamsher Kumar,"Willow Ridge Road, Building C, by River View Park",Kolkata,Kolkata,Consumer,Vikram Sharma,High,Ophthalmoscopes  ,Pharmaceuticals,Jumbo Pack,Express Air,7/21/2019,2.9,$4.76,1.86,27,$78.30,7%,$5.48,$72.82,$0.88,$73.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7795-1,6/16/2019,Shashank Yadav,"Sunset Parkway, Building E, near Oakridge Gardens",Delhi,Delhi,Corporate,Vikram Sharma,Low,Otoscopes  ,Consumables,Large Pack,Regular Air,8/5/2019,156.5,$300.97,144.47,1,$156.50,6%,$9.39,$147.11,$7.18,$154.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7796-1,6/20/2019,Shivendra Sharma,"Oakwood Drive, Building F, opposite Maple Grove",Mumbai,Maharashtra,Small Business,Karan Iyer,Medium,Speculums  ,Pharmaceuticals,Jumbo Pack,Regular Air,7/30/2019,2.29,$3.58,1.29,10,$22.90,5%,$1.15,$21.76,$1.63,$23.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7797-1,6/21/2019,Shubham Yadav,"Cedar Park Boulevard, Building C, near Golden Oaks",Mumbai,Maharashtra,Corporate,Aarav Patel,Medium,Tongue depressors  ,Medical equipment,Small pack,Regular Air,7/15/2019,99.39,$162.93,63.54,7,$695.73,3%,$20.87,$674.86,$19.99,$694.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7798-1,6/21/2019,Shubhi Yadav,"Pine Ridge Lane, Building B, near Sunset Bay",Kolkata,Kolkata,Small Business,Vikram Sharma,High,"Diagnostic strips (e.g., glucose, pH)  ",Consumables,Small pack,Express Air,7/24/2019,1.6,$2.62,1.02,34,$54.40,8%,$4.35,$50.05,$0.80,$50.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7799-1,6/24/2019,Siddharth Sharma,"Shady Valley Road, Building E, beside Cedar Park",Delhi,Delhi,Corporate,Pooja Nair,High,Examination tables  ,Pharmaceuticals,Small pack,Regular Air,8/2/2019,3.4,$5.40,2,25,$85.00,9%,$7.65,$77.35,$7.78,$85.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7800-1,6/25/2019,Simran Mehta,"Riverbend Street, Building D, near Pine Ridge",Mumbai,Maharashtra,Home Office,Aarav Patel,High,IV stands  ,Consumables,Small pack,Regular Air,8/18/2019,11.11,$19.84,8.73,26,$288.86,7%,$20.22,$268.64,$4.10,$272.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7801-1,6/26/2019,Smita Yadav,"Maple Grove Lane, Building C, by Riverstone Park",Kolkata,Kolkata,Corporate,Simran Bansal,Critical,Overbed tables  ,Pharmaceuticals,Medium pack,Regular Air,7/19/2019,1.82,$2.98,1.16,3,$5.46,9%,$0.49,$4.97,$1.58,$6.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7802-1,6/29/2019,Sonal Kumar,"Willow Park Crescent, Building F, near Valley View",Delhi,Delhi,Home Office,Anjali Mehta,Medium,Bedside lockers  ,Medical equipment,Large Pack,Regular Air,7/13/2019,1.33,$2.08,0.75,44,$58.52,4%,$2.34,$56.18,$1.49,$57.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7803-1,6/29/2019,Suman Yadav,"Cedarcrest Boulevard, Building E, near Golden Ridge",Mumbai,Maharashtra,Small Business,Pooja Nair,Not Specified,Step stools  ,Consumables,Jumbo Pack,Regular Air,7/1/2019,7.92,$12.99,5.07,49,$388.08,7%,$27.17,$360.91,$9.44,$370.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7804-1,6/30/2019,Swati Yadav,"Pinewood Boulevard, Building D, close to Oak Gardens",Kolkata,Kolkata,Small Business,Neha Gupta,Low,Privacy screens  ,Pharmaceuticals,Large Pack,Regular Air,8/8/2019,6.39,$19.98,13.59,19,$121.41,8%,$9.71,$111.70,$4.00,$115.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7805-1,7/2/2019,Tanvi Sharma,"Redwood Grove Drive, Building C, near Riverfront Park",Delhi,Delhi,Consumer,Priya Reddy,High,Medicine trolleys  ,Pharmaceuticals,Small pack,Express Air,8/26/2019,1.87,$8.12,6.25,32,$59.84,8%,$4.79,$55.05,$2.83,$57.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7806-1,7/3/2019,Tanuj Yadav,"Cedar Lane, Building F, next to Pinecrest Park",Kolkata,Kolkata,Home Office,Vikram Sharma,High,Stretchers  ,Medical equipment,Medium pack,Regular Air,8/31/2019,1.98,$3.15,1.17,23,$45.54,1%,$0.46,$45.08,$0.49,$45.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7807-1,7/3/2019,Tejas Sharma,"Willowbrook Parkway, Building B, near Sunset Ridge",Kolkata,Kolkata,Corporate,Aarav Patel,Not Specified,Baby bassinets  ,Pharmaceuticals,Large Pack,Regular Air,7/20/2019,16.85,$27.18,10.33,34,$572.90,10%,$57.29,$515.61,$8.23,$523.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7808-1,7/4/2019,Udit Yadav,"Oak Meadow Road, Building E, near Crystal Springs",Delhi,Delhi,Small Business,Vikram Sharma,Critical,Storage cabinets  ,Pharmaceuticals,Jumbo Pack,Regular Air,8/31/2019,1.6,$2.62,1.02,21,$33.60,5%,$1.68,$31.92,$0.80,$32.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7809-1,7/6/2019,Umesh Sharma,"Pinehill Street, Building C, near Riverbank Plaza",Mumbai,Maharashtra,Small Business,Karan Iyer,Medium,Crutches  ,Medical equipment,Small pack,Regular Air,7/26/2019,21.56,$35.94,14.38,28,$603.68,1%,$6.04,$597.64,$6.66,$604.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7810-1,7/10/2019,Vansh Mehta,"Maple Valley Road, Building D, by Willow Heights",Mumbai,Maharashtra,Corporate,Karan Iyer,Critical,Walking sticks  ,Consumables,Medium pack,Regular Air,8/31/2019,2.74,$4.49,1.75,11,$30.14,8%,$2.41,$27.73,$1.49,$29.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7811-1,7/10/2019,Vikas Yadav,"Rivercrest Lane, Building E, near Sunset Falls",Kolkata,Kolkata,Corporate,Vikram Sharma,Not Specified,Orthopedic braces  ,Medical equipment,Small pack,Regular Air,7/19/2019,4.37,$9.11,4.74,6,$26.22,4%,$1.05,$25.17,$2.25,$27.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7812-1,7/16/2019,Vikram Sharma,"Shady Brook Avenue, Building F, close to Cedar Park",Delhi,Delhi,Home Office,Arjun Desai,Critical,Slings  ,Consumables,Medium pack,Regular Air,8/4/2019,0.24,$1.26,1.02,10,$2.40,10%,$0.24,$2.16,$0.70,$2.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7813-1,7/16/2019,Vivek Yadav,"Cedar Ridge Road, Building D, by Golden Ridge",Mumbai,Maharashtra,Corporate,Vikram Sharma,High,Compression stockings  ,Pharmaceuticals,Large Pack,Regular Air,8/24/2019,2.9,$4.76,1.86,13,$37.70,7%,$2.64,$35.06,$0.88,$35.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7814-1,7/17/2019,Vishal Yadav,"Oak Springs Boulevard, Building C, near Riverfront",Mumbai,Maharashtra,Consumer,Anjali Mehta,Low,Hot and cold therapy packs  ,Consumables,Jumbo Pack,Express Air,7/26/2019,54.52,$100.97,46.45,35,"$1,908.20",5%,$95.41,"$1,812.79",$7.18,"$1,819.97",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7815-1,7/18/2019,Vishnu Mehta,"Pineview Avenue, Building F, next to Oakwood Plaza",Kolkata,Kolkata,Home Office,Anjali Mehta,Critical,Physiotherapy equipment  ,Pharmaceuticals,Large Pack,Express Air,8/13/2019,3.42,$8.34,4.92,15,$51.30,0%,$0.00,$51.30,$2.64,$53.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7816-1,7/20/2019,Yamini Yadav,"Willow Street, Building B, near Pinehill Park",Delhi,Delhi,Small Business,Vikram Sharma,Critical,Microscopes  ,Pharmaceuticals,Small pack,Express Air,9/3/2019,5.33,$8.60,3.27,23,$122.59,2%,$2.45,$120.14,$6.19,$126.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7817-1,7/21/2019,Yogesh Yadav,"Cedar Grove Avenue, Building E, near Crystal Springs",Mumbai,Maharashtra,Corporate,Rahul Verma,High,Centrifuges  ,Pharmaceuticals,Medium pack,Delivery Truck,8/18/2019,278.99,$449.99,171,12,"$3,347.88",6%,$200.87,"$3,147.01",$49.00,"$3,196.01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7818-1,7/22/2019,Zeeshan Yadav,"Redwood Drive, Building C, by Oak Meadows",Kolkata,Kolkata,Corporate,Karan Iyer,High,Petri dishes  ,Medical equipment,Large Pack,Express Air,8/26/2019,1.33,$2.08,0.75,11,$14.63,1%,$0.15,$14.48,$1.49,$15.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7819-1,7/22/2019,Aastha Mehta,"Shady Oaks Parkway, Building F, near Willowwood Park",Delhi,Delhi,Corporate,Arjun Desai,Low,Pipettes  ,Consumables,Jumbo Pack,Regular Air,8/23/2019,6.51,$30.98,24.47,29,$188.79,3%,$5.66,$183.13,$6.50,$189.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7820-1,7/23/2019,Aayushi Sharma,"Pine Ridge Crescent, Building D, by Crystal Falls",Mumbai,Maharashtra,Corporate,Anjali Mehta,Not Specified,Lab coats  ,Medical equipment,Small pack,Regular Air,9/15/2019,2.98,$5.84,2.86,11,$32.78,1%,$0.33,$32.45,$0.83,$33.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7821-1,7/24/2019,Abhishek Rathi,"River Oaks Road, Building A, next to Maple Hills",Kolkata,Kolkata,Home Office,Aarav Patel,Critical,Safety goggles  ,Consumables,Medium pack,Regular Air,8/5/2019,3.65,$5.98,2.33,14,$51.10,9%,$4.60,$46.50,$1.49,$47.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7822-1,7/26/2019,Aditya Kumar,"Willowcreek Boulevard, Building C, near Sunset Meadows",Delhi,Delhi,Consumer,Priya Reddy,Low,Test kits  ,Pharmaceuticals,Large Pack,Regular Air,9/13/2019,4.46,$10.89,6.43,37,$165.02,6%,$9.90,$155.12,$4.50,$159.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7823-1,7/26/2019,Aftab Kumar,"Cedarwood Parkway, Building E, by Rivercrest Park",Mumbai,Maharashtra,Corporate,Vikram Sharma,Low,Glass slides  ,Consumables,Jumbo Pack,Regular Air,8/8/2019,6.51,$30.98,24.47,8,$52.08,1%,$0.52,$51.56,$6.50,$58.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7824-1,7/27/2019,Akansha Mehta,"Pinecrest Boulevard, Building F, near Greenfield Gardens",Kolkata,Kolkata,Small Business,Anjali Mehta,Low,Incubators  ,Pharmaceuticals,Jumbo Pack,Regular Air,9/19/2019,39.64,$152.48,112.84,31,"$1,228.84",7%,$86.02,"$1,142.82",$6.50,"$1,149.32",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7825-1,7/28/2019,Ankush Mehta,"Maplewood Avenue, Building D, opposite Oak Park",Delhi,Delhi,Corporate,Aarav Patel,Not Specified,Reagents  ,Medical equipment,Jumbo Pack,Regular Air,9/11/2019,1.95,$3.98,2.03,30,$58.50,10%,$5.85,$52.65,$0.83,$53.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7826-1,7/29/2019,Arvind Sharma,"Shady Pine Drive, Building C, near Crystal Ridge",Mumbai,Maharashtra,Small Business,Vikram Sharma,Not Specified,Culture media  ,Consumables,Medium pack,Regular Air,8/8/2019,1.94,$3.08,1.14,38,$73.72,4%,$2.95,$70.77,$0.99,$71.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7827-1,7/30/2019,Ashish Rathi,"Cedar Falls Lane, Building E, near River Oaks",Kolkata,Kolkata,Corporate,Karan Iyer,Not Specified,Beakers and flasks  ,Pharmaceuticals,Small pack,Delivery Truck,8/5/2019,76.79,$119.99,43.2,24,"$1,842.96",2%,$36.86,"$1,806.10",$14.00,"$1,820.10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
